cell_id,ndwi,mndwi,rain_3h,rain_6h,rain_24h,elev,slope,river_dist,road_dist,pop_density,critical_facility_dist,label
36,0.05007876126903499,-0.07598699638195688,2.64107142155289,1.2870138299565652,8.609055631640533,58.41850308214522,26.944052612077254,710.0928312571508,4737.644812351664,3298.399122040168,2695.4416151149817,1
37,0.5173391978651181,0.2983903196733852,7.078935128165924,6.261804790695642,1.8303931230152228,369.03093556177384,13.527424308422333,3263.399243789268,950.8062909471444,3281.060057596284,1186.5001339612782,1
38,0.5786995415593628,0.01639774380551523,3.203359433042464,15.696146468458302,5.485787502542394,183.76193936123363,29.448287498799953,3709.077039665954,3788.832785805416,4937.30023042792,1759.2606070017541,1
39,0.06949410607371148,0.3538227868239448,0.7963313662371589,8.656469050553293,10.027997843346295,100.57537879693248,26.420325507561046,1802.5502925660724,4527.777277317567,3453.0103481014717,137.14307625670497,1
40,0.2743378756272672,-0.003739995328028878,5.619124487970686,3.5296095239317307,3.917517970771441,101.53924824844039,4.349903745032604,2549.6090004879816,3016.395427648983,1139.6571555216683,1997.288558566832,1
41,-0.1356618740389428,0.30286893272212884,0.13658915062259583,5.238348491204575,5.820585519679945,85.67478344609643,22.34873030047534,899.5570617416076,2289.023380302416,2846.0413648718845,5488.962369233389,0
42,0.3249145691359521,-0.168890943656616,2.5773827111448573,3.1620477153946775,3.166149898401575,396.5507768316358,6.275107344213696,3258.146572834438,3016.0578076893926,3619.455731160005,3477.960548809366,0
43,0.014115759666655792,0.04676870455027565,3.1787448924705886,6.69364662012789,7.901098004372555,282.6010099402007,3.2636805466948884,620.3128341045239,536.6981877005827,298.33830515450467,4110.586997091937,1
44,0.4884672814932835,0.5353949087605643,2.108151162777276,6.63952494752528,3.2454666482189376,121.22902562422624,13.355626767850708,3444.261101238706,3748.1919836238512,3169.713951482098,3481.549774974144,0
45,-0.043731527442137735,0.3196896211417915,4.394018022496202,2.5616295755931784,8.959796582779443,152.8224573904632,18.21971811667133,3149.2803368134932,4986.009337496887,902.207041346934,5786.840972390732,0
46,0.08146803062569019,0.29513527487830166,7.202066302885621,2.2226889506241467,4.2589358199899285,64.80401868147032,16.359033922775364,4248.665813813107,2683.201905092119,2026.7262556165895,5121.951371892924,0
47,-0.18697297088893974,0.4364885934906088,2.076854421126138,5.948917180199196,6.084554452318039,293.6118369278895,22.25556539202278,3676.9485974430927,426.221099963241,4679.454636852922,3140.256875043194,0
48,-0.17070327055406959,0.3252548217940418,4.116435058991054,4.6907245769315935,12.072315343009254,149.30153432888352,4.259782215022248,4932.512224726462,973.4771258809787,3668.818031482857,4924.017324878514,0
49,0.24703165761580637,0.06306696824733798,2.048972832572395,4.666555511723495,2.4275547145632643,247.58532056145603,9.814638157411636,2227.8680849691705,1317.6645056555758,4154.469604259428,4157.556590580736,0
50,0.2214812809839185,0.6899712799867526,8.03931867074265,2.044858477836879,5.546550820549555,229.58319344332278,21.16479623919493,3368.3168214942134,455.29876428283933,668.8683321833988,6070.014165950945,0
51,-0.08507870939677006,0.1131617311781627,1.4357464510981435,1.95107475893912,7.855832857757822,229.5478196998533,4.709305293841291,600.7636851549747,4210.289675737142,481.0027106501097,247.9774704814295,1
52,0.031806254418571406,-0.18176917632350847,2.264384782772319,4.586421197424928,2.637085120470718,337.5467129507633,26.76026373864108,3741.1926395475316,645.7474398418384,480.5403160065758,190.18673972392097,0
53,-0.19713700163601955,-0.010497481242161155,3.3319145364685965,7.375819033168226,4.0941836523702575,114.09193784611796,6.759772525804592,4928.152585983432,2049.1222344101593,4105.79698382941,596.1725266218858,0
54,0.14296097303423716,0.20907120564938114,0.7309240763099006,3.259484373147758,3.367026150116512,256.7099828132995,21.214276641389862,4839.196893146474,4506.2001756497675,1890.6019505650195,4042.357157901969,0
55,0.3182857756332698,-0.1902393598939845,3.154337769847918,3.5264415000818117,3.735746548757213,14.502853132988669,28.95823065716861,4710.98392850271,1768.2473394963533,400.14811731467034,4029.2627623812336,0
56,0.18456889415465505,0.3457043106860575,3.7729177069188577,4.0605662604908375,5.498096084562343,217.69566345327607,9.480341508315558,2879.4263141572396,3902.7073287246167,4833.1788082973135,361.93462029936364,1
57,0.5515921125777123,0.7532761510227002,2.8775236650843046,4.963111146074707,7.282515956991564,236.03494687116643,10.75669251544486,3952.7136000727005,4243.848209858313,4791.494926908694,1944.4406666951081,1
58,0.3548421262691707,0.35970450498052836,4.621793674356761,3.591767749932341,5.682154818886777,291.1313025916873,15.972122048326302,1481.8326639955064,4784.0526454911205,603.1441230606744,80.56593416816327,1
59,0.03947552081014727,0.007067188373909794,0.9996136607556082,1.7545610236848679,2.431923853323206,298.2840703573358,22.347978289767582,2789.57824919386,2967.297550009094,3133.5121362679934,7179.338379787632,0
60,0.5299199001862747,-0.13582406679607367,7.884282435416658,10.123780911840317,6.257311060687989,234.51875006064745,14.737571361837174,2277.8819482879385,3448.7717929968912,3389.4624448168142,7937.227844197609,0
61,0.2495380752727155,0.34057075062714165,1.9344675124751218,5.579513191298421,3.3207107676640395,329.04975830306506,11.406195475249193,3260.086557734587,3252.435033278324,1111.9398750022585,27.336299301236267,1
62,0.4829292889034809,0.48544865387843067,0.82650666920971,4.7135165729963475,1.7353166133484212,221.48411087517727,4.144998411353349,4479.716131601354,2871.6563156739,396.25659504485213,2445.8918437276643,0
63,0.30948017769404684,0.44155920284010747,2.876599676092211,4.450215613783863,2.7010115265403067,266.26100850528564,18.448815162343028,3760.70067748216,4756.744235949198,166.79007053859218,3395.5581581750007,0
64,0.19369632540153314,0.3674843821338328,1.6832344910626544,6.23769482607633,5.015244711716919,297.89191013352524,18.10884751427783,3267.3093310647246,4487.774689238115,2304.6622818654746,7617.632482148879,0
65,0.15653899997568105,0.16790167501843972,3.0387629863334515,2.765553594243441,4.531137194380561,188.88174742596627,25.104431238453348,936.746614947404,1014.3292291566547,2062.69227701487,3256.9150344746668,1
66,-0.17998824087210907,0.1883604059217176,2.0981610681230705,7.670509495441451,7.867425411015926,264.77780486605775,24.836152081791262,2726.595906648808,3167.790187184199,496.48360742881925,4257.210777507325,0
67,0.22241570935116628,0.6623964521401509,5.11443414625948,4.133942902239533,6.519662145862143,44.292581261277554,6.854593857899999,264.23798212188154,1827.0924646051096,113.6811658478487,2105.575011559122,1
68,0.361202561942295,-0.1516608392831666,7.342626751190841,5.953791765681129,4.105691518771046,93.04566726746243,20.03113868385604,3297.8497701280753,1915.067970818049,3700.9773420839815,5932.23758849615,0
69,0.6515020789096677,0.0988264997611496,2.7580278379275485,4.93362328650587,10.477360053020744,90.87595059403259,2.7614574669982552,1280.104711758519,1718.064253868229,2485.4679288222924,6841.73936219154,0
70,0.19179347214893805,0.08724536574248126,0.9418702400852929,7.756916463264578,6.6405186768134286,16.4510401299629,26.12921316272158,3322.3272312547942,2460.3053905442152,2387.914339840933,5200.875130068502,0
71,0.23707726277199737,0.7813796498006114,1.21247295212995,8.48353326140505,2.5969987023592527,164.42289318786482,9.805854713217247,3048.570158511288,3363.0895006445367,2512.076482693007,5833.00142794115,0
72,0.2672036295815459,0.30177226460830425,1.9211995945663038,3.840232788863401,13.0096375276218,235.2364408454105,0.6732638879315589,3928.268798902107,3981.8769729128035,278.2344041008905,3769.8722320716433,0
73,0.16773188199290429,-0.018784106719249405,1.2773746985455714,1.722533720034483,4.293548284369598,199.3188753902236,7.888856913127223,2105.2656956664373,2376.5471357211472,3763.6930914315703,4010.3398698550895,0
74,0.3209161469661224,0.647957393667657,1.7008985836690238,3.049984314911909,2.9255573371929886,385.6814928003299,21.98126551095272,1229.3784986542223,1297.4092815266763,4793.5142331798515,5518.087101713221,0
75,-0.13668439405184724,0.1737465038138673,3.5683235481248077,2.2255180232730543,11.163875238561419,37.99661782261805,12.780162191440533,4429.01277501502,3762.9825858054687,3904.1239733440702,2940.493653412047,0
76,0.23954544808290146,0.185041208666965,2.9309759608647723,2.3941331582142773,3.257967632792071,186.49823294155468,4.7006652033371354,3028.482748979247,4696.820390313577,2567.3087453641374,872.8935335500436,0
77,0.349130345471559,0.13715660943602898,7.102486679252489,1.9865345824340614,2.186355252623441,294.95689566301235,29.095845276542274,3295.7429146486684,595.5475078063005,1865.3163334951078,4876.58809264344,0
78,0.46949119658769073,-0.04974444228851521,8.375724471130875,4.002679166305112,9.36238585529339,297.13591134571817,29.262306466763157,460.33651415178736,4663.32438331439,3686.149837470182,1554.3011776512267,1
79,0.18684728839082193,0.24662703496236477,6.256416440328779,11.019526168364472,1.092440580848442,371.5390253247725,6.087042871885168,3366.2416844470013,1524.4875740029256,1884.075784997048,1192.2698105445768,1
80,0.07252191945014586,0.3492118158712642,2.4191524462656444,1.6270150887655146,4.861180858630413,147.7451573922306,29.09015992269528,592.5175574475605,3362.4668031339834,2447.5004746854383,4829.303316341204,0
81,-0.19469897001427725,0.2528366459078923,10.121792830490218,13.477864091105502,2.1561804756171865,339.558244096341,9.085092562892982,4499.460711024399,295.3638841527884,1579.768556939979,2236.337027227326,1
82,0.48083107313136136,0.18131294785830038,1.0177409856973565,3.602524968008447,4.567569649906627,7.124171088527298,20.948379881427805,3939.4249054600896,2054.0337020491306,3383.8023804056006,3933.1312068839266,0
83,-0.13018162682128123,0.029694327419437172,1.6965419500670917,6.205916124966833,3.8288732428138053,284.98856432769117,29.539336563175276,2593.391105169352,410.31609789955735,1764.7389916609902,6827.100329283383,0
84,0.2409892338930223,0.6587027759875594,1.3271185729805444,4.816885264672086,6.520251182759677,394.7067941189838,24.472965386465493,2591.125409037423,1576.2384962196513,3504.2425351850916,5265.656682725882,0
85,0.07392498710421058,0.6630318271083679,5.558188188418703,7.449778686519311,4.135865617597377,20.89992861611778,4.900773852847019,4676.864577495214,1360.1668749410705,2217.3843624669626,7870.089981063915,0
86,0.5567399459587248,0.3627180345494318,5.442005877480914,1.5242114116413394,8.483473823629502,255.9844870710838,28.795061600704926,2161.777001582046,112.22596130712859,3805.7668705030146,1536.8823224113753,1
87,0.6554282760250756,0.5101656934162151,6.362816388830352,9.266966838581356,5.679757879379299,118.27767330291871,22.36015671277285,1810.169682882316,1410.7198540947918,3775.6418067710597,702.700611526371,1
88,0.08698712086094473,0.710979873768343,0.7600540048192964,4.317940846822177,11.723943743128743,48.5949097730328,3.6961980996249633,2161.05733934617,1781.1353927204298,4932.853432911154,6205.370112831611,0
89,0.6079914600336316,-0.03954169424752302,3.403638414887424,7.836661295447774,4.251675936808603,193.9117597291378,1.6965147354123933,1236.399927547523,4775.081194176887,1339.82581772788,5569.912647308912,0
90,0.10377614554930797,-0.07264790149257766,6.9665134691595405,3.5918868963147546,4.513531498481967,60.86414098388513,28.351522670586505,3931.5535755479095,488.96102012293386,264.284585304676,692.4640185102726,0
91,0.5309008994622186,-0.0016584081976946385,1.9069020347765953,6.89508630310695,10.531617259012855,298.3282143639987,23.85151334896266,691.1590306807313,4585.782341223827,1126.9884941608004,3903.7821238614397,1
92,0.5189592382532024,0.39137072530548095,10.323084534132297,3.6231045687021526,1.0373796885560576,0.9762830546232948,11.78122333149594,4442.715185509801,1553.5248405584634,4816.1564340670675,7825.644803932167,0
93,0.389756659309971,-0.12665721250242606,4.132498220946126,10.620124702576653,0.8095208833729919,325.139331305457,3.251701066596171,2355.831574233186,3356.253217746369,3797.7213861422542,1539.9656368384988,0
94,0.005833109298044814,0.5338287159108006,0.35903503803778125,2.536897989448326,4.0889331959223085,300.33398917585765,16.42166927063355,3279.7886114311477,2967.4348758724973,1087.1529061602191,2026.7489138032797,0
95,-0.07609298173195846,-0.15009721279915905,7.935117917865699,3.230577771220543,0.7353196416007598,179.20796926859478,15.768719538278738,916.0739243304766,4738.088716086338,4537.308448332385,643.3205962363973,1
96,0.1819340250343101,-0.17434751863947545,6.954738539812543,1.4969628828169164,6.386326518183614,354.0568294817718,17.505037295258767,4196.454872703358,4854.436165886882,2272.3314913224217,392.8464494787649,0
97,-0.06361512228262384,0.7662956971131574,1.5004733676573407,0.6114061750345422,3.8991536137467855,255.2082018572516,7.885364139993049,4473.364234383059,472.5577803741593,3191.492279268334,5290.178408203081,0
98,0.5859456539092465,0.1532742482945792,4.834621182174396,2.7821224231663657,4.7887073927746915,202.6732946368315,16.696554241527284,1749.0428147112498,3291.04946510087,3532.8737933689645,128.8106974172365,1
99,-0.038785918260978686,0.35938695464173825,3.743397026078665,2.4253357438220813,6.540599790819849,143.0746631076707,18.95562535784468,2497.7219734109085,2485.3062327187004,3038.791399979646,6998.242899805561,0
100,-0.17273480454890555,0.28291901697437,1.1951906261405785,4.525175395248386,1.8992255694679625,33.17520133770535,8.546620873950953,2472.9564990861286,385.56202868761216,2787.3208839856484,6129.159247144346,0
101,0.3033247094202988,0.4472040670411664,0.26217494243924705,9.091880913208197,5.266616331920353,41.08448367407544,16.79987605456099,2367.712166381316,3312.3596273226763,4947.863265525731,7993.486213549592,0
102,0.1859256280168175,0.7421715784313565,4.367651732020774,4.546931188091391,5.381721380717768,367.91665883865153,15.669728228365559,4670.8403737928775,3470.1419703311544,2132.788558091801,6939.90368583543,0
103,0.5727376794034187,0.35710899720412187,4.624473756313625,4.007196292894289,2.110436290956488,159.5161037354989,25.84504054535627,4166.197194436743,3169.0993961688982,2214.9040739739985,1179.190647631062,1
104,-0.055251762023905054,0.12265779051945386,9.531761797708679,3.660397381446353,5.072828332847314,372.657420394735,4.68262530804632,4865.506291315621,780.2762719343942,1152.2840802891221,4807.742589711004,0
105,0.12431832945262661,-0.15951556793944116,6.594626787616646,4.17437843317145,13.670756781287654,262.6928505236192,25.220087185342255,4135.781189447646,3559.5043396881633,1979.3350648391727,5288.461171418835,0
106,0.3764589431493223,0.4448607113030066,1.840772875526026,7.5339523032006195,6.406391554110408,207.68966692960208,2.1699156028698896,2188.1643053823414,3782.38150629401,1748.3015406739783,2147.9639483995757,1
107,0.6379714146505839,0.2205186232203668,3.8313448424861525,8.814682928687317,4.006552015665351,262.2729714500087,6.769409246511096,1537.4863421363343,951.3790896489261,3069.242662055005,5288.892480928649,1
108,0.03562091988138977,0.7553701155931658,7.525811615350362,11.900987681146123,3.6138210353827187,201.4037050599855,8.15534697017777,3432.0858965662487,700.5188123825828,1322.0571175833174,3051.6610075873236,1
109,0.41928857222366217,0.3852037896279373,3.6105491040193294,6.538292079193869,11.658660944259662,29.975905799479996,21.02835755128355,3575.864799644553,4416.062588572077,3006.6163672197945,4864.8931622305345,0
110,-0.06585261288017369,0.4340375526595301,3.290137158531773,0.9399983465105448,5.095849290213264,213.8426831563297,11.83960478852095,1472.131651599438,456.0796926282812,4614.354805530723,5825.20026217311,0
111,0.4661394760789686,0.4413874977217364,4.224308549927584,5.074036465646052,6.989451127174566,54.91632847859389,2.220168844125819,2309.7882346048386,2910.658424166136,4845.3022005518405,4590.10279166088,1
112,0.0638631547189536,0.3429941149851587,3.4051462348037216,3.2693134534501618,5.759494313043934,184.86978008242136,13.313555595523518,804.511771090688,2032.4498332302155,1567.9032679173295,1983.9157567085567,1
113,0.019370594113366557,0.18800315276892693,5.078027671913531,2.9235578022101825,4.239639055526987,217.001199402826,21.884165168341173,4352.292468292729,810.9670340457398,2272.5683419017932,6835.486679737761,0
114,0.006839294060425299,0.26101466729238915,2.6296296095963148,5.34864641069903,5.553345959685399,363.0638572153929,0.7506625141544809,2154.51999345251,733.5805290246567,911.1545924102882,1545.3141956535105,1
115,0.1335860486508086,0.48286893306819706,5.451512864745173,4.907102480126117,7.354544603697926,352.08328107565075,19.687704382460087,4054.716326306102,3876.0331070194998,1339.440643545236,3741.210884225045,0
116,0.0956995787330327,0.03884130441390915,3.14174168215245,2.578536309752143,6.6919565414955935,277.1512461209151,23.377756358071085,4646.922948262984,2111.293887072526,2701.2567629373502,1640.2479815688,0
117,0.3513775046363358,-0.01745964943023265,4.17812719534142,3.1127012138600407,6.021295007466098,160.34050967833622,27.564475643075372,91.75625846075341,868.5983456356599,2449.92355580096,4220.1909333944695,1
118,0.29024386017247233,0.6992605125405376,4.534243369973724,3.1473951709813526,2.4672620677333637,377.16721473879653,20.181105022350003,3313.935254191137,380.21454539586995,2866.829686112312,3075.151382719232,0
119,0.47467879440181776,0.48281176305129253,3.8315733577467768,1.1643759272610426,5.486566762443325,235.54202827464644,12.548647643968705,1089.190060767401,2917.5803462371446,3682.1067790073007,5402.336065298684,0
120,0.06545885688343611,0.671299481153065,1.8262174238907936,5.769489626216743,6.879787162687542,69.04242576568494,2.777022436064204,2532.3663316804814,4923.305876074286,964.4667936756141,6609.376714127354,0
121,0.6644983555375272,0.167317126400839,3.877015807919246,3.6014719863963127,6.520064902885587,326.91217047880116,1.5001312317954585,2221.5319524883544,2510.6413862665217,1960.9191500952982,2175.6851607279373,1
122,0.2891344827400951,0.3758669817231182,8.184218910221668,1.9480179793262653,11.994492196755582,205.7148010286015,12.008410237930203,4178.646263106905,2745.55056592984,3553.88857454445,1975.4486465518637,1
123,0.4114817335685657,0.40430259572026767,1.1036413490822643,7.538317411885156,5.32685007978397,256.14624431114567,15.831729185646326,1823.9731804670832,896.9346876521245,727.8373583473502,4864.155046562439,0
124,0.41943332364341696,0.6946191874099155,5.7817177372174235,10.893705614782215,2.9749587915715585,176.5665347898373,7.95624561431036,3580.3173790119126,1387.3000959867165,3674.4900040816096,4883.2479829342865,1
125,-0.06293198652559856,0.6774322712110947,3.6602060760262476,4.402421332697412,5.7763950711337255,5.404939485536175,13.410679898246729,4879.431708210992,4223.049948875606,714.223582139113,3522.338501563193,0
126,-0.06947799360379708,0.06026994644096323,4.787222602093316,8.550823641220926,2.2059304125020347,74.1420070893835,10.86100841116663,3564.510421307509,1436.5131513976032,2305.8076299615113,5853.132843600704,0
127,0.21583943984480186,0.7685623517038664,1.2151596222136618,7.030645258946014,3.815209624954263,41.048762228227666,27.99810144660544,2823.245336130366,519.4384465889124,4618.937729387875,6672.253508600735,0
128,0.26974018007293865,0.17223107745922156,1.1278173434155405,1.6938043617525924,2.8510888572051596,102.887052557517,16.280969348653326,4990.652834142256,1075.8500823763611,1758.7426476623825,7351.012419793113,0
129,0.04484027784506961,0.4096695146842024,7.215567991878524,2.235751569851989,6.746431335481196,242.2091232505303,18.339896973038545,767.1134399004193,1481.8342530793254,1345.3100250933426,4005.7852520345436,1
130,-0.03789114775034921,0.7932316096166145,3.115832910928766,2.8588684043877794,5.515780225612723,82.00749044818987,6.757054212548466,1175.8471069600812,1462.7541566221907,802.636500338999,7527.024533914509,0
131,0.25352897847300737,0.20717870857661697,8.28115105633888,1.610976676498852,15.42315286283364,189.55239840793422,22.794130314684953,1674.448705219952,1423.7532463032853,270.5138229419607,2626.3167799690355,1
132,0.3936745135678255,0.44187630558899,1.9033195397012068,5.006529436255593,13.942586536765313,58.138672982174896,1.8239901261843972,779.5655031026205,3760.19155813934,1213.0406625986677,183.99635777379154,1
133,0.005879008080040549,0.7883050054336711,1.8251607039569693,6.7192835651305485,4.574903425525911,44.07601456782797,6.106846599709347,696.2743617126627,2808.962220552082,556.8803275137818,6791.714311761598,0
134,-0.00342359222263941,0.4292926606712307,0.487586993900162,4.2120844996496505,2.3743988734943193,363.6887914910598,28.006085636634463,1300.7566197612136,3412.633081567985,2952.0067294510795,5183.100720780283,0
135,0.6594091530667137,0.45761890712681125,0.8259471112000165,6.923556336503105,7.452049338312856,126.9454159387598,25.252802334458956,1203.5399024114545,992.2491368971475,4843.257357112314,4764.052929809633,1
136,0.4524036407478152,0.5881607045885604,3.5203148653026646,4.505887976506895,15.898530433736243,93.62400211714888,21.800893449644512,716.3292046314529,2045.7684143547328,1836.0495299592483,7763.9553405254655,1
137,-0.1690968365672168,0.5879102909591989,2.2892612747157743,5.373573626340242,2.739586781116909,61.37308661709993,26.171009440011442,364.0824954643984,3877.617763804912,3076.2943734191326,1117.4081208110263,1
138,0.6834553307724691,0.7480155242598125,3.8138683530896245,0.6346335994122371,6.852973068466064,94.50306768003625,6.763033599876749,3355.2962535685892,620.989141330216,1523.2674031589472,4702.317594028073,0
139,-0.19235345033730022,0.448913074088275,3.6030067663857555,2.6122767754314475,8.632816248325703,345.6617787453234,24.757017658714762,3639.2736478938805,2938.3334790780964,4352.867348416639,55.05637156651577,1
140,0.038465693486161856,0.05106350323081649,1.84102491594956,7.392868938433601,9.801586270531663,29.314000891679413,13.667995781073675,2866.7296886372046,3724.7481999789006,995.0374525322392,7407.45633112455,0
141,0.6255917363811423,-0.1388198499290681,0.9522512181685661,2.4319262407845397,6.632546643587856,109.2738588454178,22.5309533645018,4453.90708277117,981.8779349571288,2579.0148836405997,1610.9801493322395,0
142,-0.1276510552491773,-0.12028187811556618,2.9119911824478626,3.206908223824335,9.164379701292178,294.5610022247603,26.32235628681888,2205.6403492443465,3197.0003268488827,1767.6766568934593,5058.863436833421,0
143,0.569244133798295,0.762301017784889,2.123056452296927,4.623158403391435,3.509228866305776,236.25578024252783,2.9696413547921843,599.3009743650767,4963.772746947998,1059.829718327443,1277.8905143777752,1
